Ensembl	Name	Biotype	GeneLength	SumExonLength
ENSMUSG00000118531	Tmigd3	protein_coding	14310	1181
ENSMUSG00000045008	9030612E09Rik	bidirectional_promoter_lncRNA	1864	1864
ENSMUSG00000021048	Mthfd1	protein_coding	64506	4442
ENSMUSG00000045005	Fzd5	protein_coding	7194	6915
ENSMUSG00000045004	Spata21	protein_coding	24428	2629
ENSMUSG00000035681	Kcnc2	protein_coding	195904	7138
ENSMUSG00000035683	Melk	protein_coding	63800	2972
ENSMUSG00000059639	Clec4a4	protein_coding	33739	776
ENSMUSG00000035686	Thrsp	protein_coding	4793	2189
ENSMUSG00000035713	Usp35	protein_coding	22641	5288
ENSMUSG00000035711	Dok3	protein_coding	6066	2459
ENSMUSG00000035704	Alg8	protein_coding	20580	2784
ENSMUSG00000011752	Pgam1	protein_coding	6738	1982
ENSMUSG00000011751	Sptbn4	protein_coding	91304	9563
ENSMUSG00000059708	Akap17b	protein_coding	37082	6003
ENSMUSG00000059706	A830035A12Rik	processed_transcript	16617	861
ENSMUSG00000060701	Fpr-rs3	protein_coding	1032	1032
ENSMUSG00000059713	Rcan3	protein_coding	21546	5111
ENSMUSG00000060703	Cd302	protein_coding	32496	1354
ENSMUSG00000060708	Bloc1s4	protein_coding	1273	1273
ENSMUSG00000059714	Flot1	protein_coding	9562	2893
ENSMUSG00000035757	Selenoo	protein_coding	11257	3744
ENSMUSG00000035759	Bbs10	protein_coding	3049	3049
ENSMUSG00000021111	Papola	protein_coding	54251	6595
ENSMUSG00000021112	Mpp5	protein_coding	91808	8777
ENSMUSG00000021113	Snapc1	protein_coding	24486	7914
ENSMUSG00000021114	Atp6v1d	protein_coding	20914	4602
ENSMUSG00000021115	Vrk1	protein_coding	67199	5122
ENSMUSG00000021116	Eif2s1	protein_coding	25192	4951
ENSMUSG00000021118	Plek2	protein_coding	18274	1583
ENSMUSG00000035754	Wdr18	protein_coding	10052	6005
ENSMUSG00000035745	Grin3b	protein_coding	6476	3296
ENSMUSG00000021101	4930408O17Rik	lincRNA	14165	1299
ENSMUSG00000021102	Glrx5	protein_coding	10219	3682
ENSMUSG00000021103	Mnat1	protein_coding	150272	5385
ENSMUSG00000021108	Prkch	protein_coding	193390	7530
ENSMUSG00000021109	Hif1a	protein_coding	46156	5896
ENSMUSG00000035735	Dagla	protein_coding	59613	5747
ENSMUSG00000035725	Prkx	protein_coding	34868	5807
ENSMUSG00000035726	Supt16	protein_coding	37003	5039
ENSMUSG00000035722	Abca7	protein_coding	19079	6752
ENSMUSG00000094090	Gm8494	processed_pseudogene	1233	1233
ENSMUSG00000094091	Gm21885	protein_coding	4381	779
ENSMUSG00000094096	Gm25649	miRNA	110	110
ENSMUSG00000094097	n-R5s111	rRNA	119	119
ENSMUSG00000094098	Vmn2r44	protein_coding	17170	6120
ENSMUSG00000094099	Gm25823	snoRNA	78	78
ENSMUSG00000094092	Gm15921	processed_pseudogene	483	483
ENSMUSG00000094093	Gm25647	snoRNA	78	78
ENSMUSG00000094094	Igkv5-45	IG_V_gene	595	385
ENSMUSG00000094095	Gm25648	snoRNA	79	79
ENSMUSG00000094074	Olfr1292-ps1	unprocessed_pseudogene	939	939
ENSMUSG00000094075	Ighv1-80	IG_V_gene	433	351
ENSMUSG00000094076	Gm4767	protein_coding	14305	4725
ENSMUSG00000094077	Gm22323	miRNA	109	109
ENSMUSG00000094071	Gm21729	unprocessed_pseudogene	24429	664
ENSMUSG00000094072	Gm11105	processed_pseudogene	478	478
ENSMUSG00000094079	Rpl23a-ps12	processed_pseudogene	468	468
ENSMUSG00000094080	Olfr8	protein_coding	7743	3407
ENSMUSG00000094085	Vmn1r114	protein_coding	966	966
ENSMUSG00000094086	Gm23992	miRNA	67	67
ENSMUSG00000094087	Ighv1-61	IG_V_gene	433	351
ENSMUSG00000094088	Ighv1-64	IG_V_gene	487	405
ENSMUSG00000094081	Gm20826	protein_coding	5716	4605
ENSMUSG00000094082	Gm12452	processed_pseudogene	331	331
ENSMUSG00000094083	Gm1604b	protein_coding	62030	756
ENSMUSG00000094084	Tdpoz1	protein_coding	6978	2353
ENSMUSG00000094052	Gm21118	protein_coding	2337	1219
ENSMUSG00000094053	Scgb2b7	protein_coding	1979	938
ENSMUSG00000094054	AC133103.2	processed_pseudogene	891	891
ENSMUSG00000070084	Mir486	miRNA	128	128
ENSMUSG00000070081	Mir505	miRNA	90	90
ENSMUSG00000094050	Gm23472	snRNA	191	191
ENSMUSG00000070080	Mir431	miRNA	91	91
ENSMUSG00000094051	Ighv1-36	IG_V_gene	434	351
ENSMUSG00000069089	Cdk7	protein_coding	28309	3706
ENSMUSG00000094057	Ighd2-7	IG_D_gene	17	17
ENSMUSG00000094059	Gm23471	snoRNA	79	79
ENSMUSG00000069085	Dytn	protein_coding	64077	6143
ENSMUSG00000069083	Gm10259	processed_pseudogene	1590	1590
ENSMUSG00000094063	Olfr638	protein_coding	5612	1158
ENSMUSG00000070074	Mir484	miRNA	67	67
ENSMUSG00000070075	Mir490	miRNA	84	84
ENSMUSG00000094064	Gm21626	lincRNA	528	528
ENSMUSG00000094065	Ccl21d	protein_coding	1134	870
ENSMUSG00000070072	Mir433	miRNA	124	124
ENSMUSG00000070073	Mir470	miRNA	75	75
ENSMUSG00000094066	Fam205a2	protein_coding	5596	3927
ENSMUSG00000070071	Mir465	miRNA	74	74
ENSMUSG00000094060	Gm25157	snoRNA	94	94
ENSMUSG00000094067	Gm25158	miRNA	121	121
ENSMUSG00000070078	Mir463	miRNA	75	75
ENSMUSG00000094068	Gm25156	snoRNA	79	79
ENSMUSG00000094069	Gm25155	snoRNA	94	94
ENSMUSG00000070076	Mir127	miRNA	70	70
ENSMUSG00000070077	Mir491	miRNA	86	86
ENSMUSG00000069094	Pde7a	protein_coding	88215	7748
ENSMUSG00000094030	Gm21833	protein_coding	1500	1500
ENSMUSG00000094031	Gm24656	snoRNA	132	132
ENSMUSG00000094032	Gm24654	snoRNA	79	79
ENSMUSG00000094033	Gm24655	snRNA	107	107
ENSMUSG00000094038	Gm24657	snoRNA	79	79
ENSMUSG00000094039	Snord116l5	snoRNA	94	94
ENSMUSG00000094034	Gm24653	snoRNA	79	79
ENSMUSG00000094035	Ldlrad2	protein_coding	11229	2508
ENSMUSG00000094036	Gm6465	protein_coding	4814	1098
ENSMUSG00000094037	Gm24652	snoRNA	79	79
ENSMUSG00000094041	Gm28019	miRNA	101	101
ENSMUSG00000094043	Gm7971	protein_coding	4277	1848
ENSMUSG00000094049	Gm26283	snoRNA	79	79
ENSMUSG00000070099	Mir466	miRNA	73	73
ENSMUSG00000094048	Gm26284	snoRNA	79	79
ENSMUSG00000118426	Gm2102	processed_pseudogene	745	745
ENSMUSG00000084569	Gm26479	snRNA	106	106
ENSMUSG00000118427	Gm50489	lincRNA	10654	650
ENSMUSG00000118424	Gm50473	unprocessed_pseudogene	607	607
ENSMUSG00000084567	Gm26476	misc_RNA	313	313
ENSMUSG00000118425	Gm50470	transcribed_unprocessed_pseudogene	1846	1846
ENSMUSG00000084568	Gm26480	misc_RNA	297	297
ENSMUSG00000084565	Mir1901	miRNA	78	78
ENSMUSG00000084566	Gm26477	misc_RNA	323	323
ENSMUSG00000118428	Gm5038	unitary_pseudogene	971	971
ENSMUSG00000118429	Btbd35f9	protein_coding	1929	1929
ENSMUSG00000084564	Mir1895	miRNA	79	79
ENSMUSG00000060594	Layn	protein_coding	22455	2409
ENSMUSG00000118422	Gm21900	unprocessed_pseudogene	543	543
ENSMUSG00000118423	Lrrc70	transcribed_unitary_pseudogene	13554	2729
ENSMUSG00000118420	Gm29788	transcribed_unitary_pseudogene	18196	1170
ENSMUSG00000118421	Gm50491	unitary_pseudogene	781	530
ENSMUSG00000060591	Ifitm2	protein_coding	1151	655
ENSMUSG00000084562	n-R5s39	rRNA	108	108
ENSMUSG00000084560	Gm26478	snRNA	133	133
ENSMUSG00000084558	Gm24836	snRNA	108	108
ENSMUSG00000118437	Gm50467	antisense	6796	700
ENSMUSG00000118438	Btbd35f8	protein_coding	1929	1929
ENSMUSG00000084559	Mir1906-2	miRNA	80	80
ENSMUSG00000118435	Gm50482	unitary_pseudogene	17276	515
ENSMUSG00000084557	Gm25279	snRNA	133	133
ENSMUSG00000118436	Gm32880	antisense	17056	969
ENSMUSG00000084555	Gm25270	snRNA	138	138
ENSMUSG00000118439	Gm50468	processed_pseudogene	439	272
ENSMUSG00000084552	Gm24840	snRNA	147	147
ENSMUSG00000118430	Cldn34c3	unprocessed_pseudogene	20139	740
ENSMUSG00000118433	Gm50471	unprocessed_pseudogene	1613	324
ENSMUSG00000118434	Gm13301	transcribed_unprocessed_pseudogene	3241	843
ENSMUSG00000118431	Btbd35f25	protein_coding	1701	1701
ENSMUSG00000118432	Gm50486	lincRNA	499	499
ENSMUSG00000084550	Gm25269	snRNA	104	104
ENSMUSG00000084551	Gm24839	snRNA	107	107
ENSMUSG00000118448	Gm50492	unitary_pseudogene	36170	2827
ENSMUSG00000118449	AC241534.1	bidirectional_promoter_lncRNA	3233	3233
ENSMUSG00000084589	Gm25176	snRNA	125	125
ENSMUSG00000118447	Gm21788	unprocessed_pseudogene	543	543
ENSMUSG00000084587	n-R5s174	rRNA	121	121
ENSMUSG00000084588	n-R5s68	rRNA	82	82
ENSMUSG00000118440	Gm50483	processed_pseudogene	408	408
ENSMUSG00000118441	Btbd35f26	protein_coding	1701	1701
ENSMUSG00000118444	Gm50477	lincRNA	1005	475
ENSMUSG00000118445	Gm50469	antisense	18054	594
ENSMUSG00000118442	Gm50465	lincRNA	528	174
ENSMUSG00000118443	Gm18589	unitary_pseudogene	9948	1538
ENSMUSG00000084583	Gm25177	snRNA	117	117
ENSMUSG00000084584	n-R5s15	rRNA	111	111
ENSMUSG00000084581	Gm25179	snRNA	128	128
ENSMUSG00000084582	Gm25178	misc_RNA	325	325
ENSMUSG00000118459	Btbd35f1	protein_coding	1908	1908
ENSMUSG00000118457	Gm46575	unitary_pseudogene	3661	892
ENSMUSG00000118458	Gm10599	transcribed_unprocessed_pseudogene	2284	2284
ENSMUSG00000084579	Gm23661	snRNA	87	87
ENSMUSG00000084576	Gm23655	snRNA	105	105
ENSMUSG00000084574	n-R5s198	rRNA	100	100
ENSMUSG00000084575	Gm23656	snRNA	112	112
ENSMUSG00000118451	Gm17584	lincRNA	528	528
ENSMUSG00000118452	Gm21883	transcribed_processed_pseudogene	1455	622
ENSMUSG00000118450	Gm50480	unprocessed_pseudogene	539	341
ENSMUSG00000118456	Gm41381	lincRNA	1521	351
ENSMUSG00000118453	Gm17469	lincRNA	528	528
ENSMUSG00000118454	Wdr88	protein_coding	36743	1944
ENSMUSG00000084572	Gm23657	misc_RNA	294	294
ENSMUSG00000084573	n-R5s30	rRNA	122	122
ENSMUSG00000084571	n-R5s201	rRNA	116	116
ENSMUSG00000084526	n-R5s192	rRNA	119	119
ENSMUSG00000118468	Gm17361	lincRNA	528	528
ENSMUSG00000084523	Mir1903	miRNA	80	80
ENSMUSG00000118469	Gm50474	unprocessed_pseudogene	613	613
ENSMUSG00000084524	Gm24184	misc_RNA	101	101
ENSMUSG00000059565	Gm5292	processed_pseudogene	580	580
ENSMUSG00000084521	Gm24183	snoRNA	93	93
ENSMUSG00000084522	Gm25819	snRNA	84	84
ENSMUSG00000084520	CAAA01124250.1	snRNA	149	149
ENSMUSG00000118462	AC151602.1	protein_coding	3502	2501
ENSMUSG00000060550	H2-Q7	protein_coding	4619	4265
ENSMUSG00000118463	Gm9730	unitary_pseudogene	5885	421
ENSMUSG00000059562	Ccdc154	protein_coding	9453	2635
ENSMUSG00000118460	Gm50479	unprocessed_pseudogene	186	186
ENSMUSG00000118461	Gm21679	transcribed_unprocessed_pseudogene	74978	5044
ENSMUSG00000118466	Gm21170	unprocessed_pseudogene	18372	419
ENSMUSG00000118467	Gm50481	unitary_pseudogene	5856	1105
ENSMUSG00000118464	Gm17522	lincRNA	528	174
ENSMUSG00000084527	Gm24185	snRNA	105	105
ENSMUSG00000060556	Olfr1418	protein_coding	8480	4046
ENSMUSG00000118465	Btbd35f19	protein_coding	1701	1701
ENSMUSG00000118470	Gm50485	lincRNA	499	499
ENSMUSG00000084514	Mir1893	miRNA	83	83
ENSMUSG00000084515	Gm22479	snRNA	81	81
ENSMUSG00000118479	Gm32514	unitary_pseudogene	1426	533
ENSMUSG00000084512	Gm22482	misc_RNA	359	359
ENSMUSG00000084513	n-R5s179	rRNA	118	118
ENSMUSG00000084511	Gm22481	misc_RNA	192	192
ENSMUSG00000118473	Lcn15	unitary_pseudogene	4676	502
ENSMUSG00000118474	Gm10972	processed_pseudogene	499	499
ENSMUSG00000118471	Gm50461	protein_coding	27319	1004
ENSMUSG00000059571	Gm16218	processed_pseudogene	388	388
ENSMUSG00000118472	Gm21775	unprocessed_pseudogene	540	540
ENSMUSG00000084518	Gm22477	misc_RNA	316	316
ENSMUSG00000118477	Gm18126	processed_pseudogene	1321	1321
ENSMUSG00000060565	Gm5591	protein_coding	10055	3441
ENSMUSG00000118478	Gm50476	unitary_pseudogene	20239	546
ENSMUSG00000084519	Gm22478	snoRNA	154	154
ENSMUSG00000060566	Rpl21-ps3	processed_pseudogene	483	483
ENSMUSG00000084516	Mir1902	miRNA	80	80
ENSMUSG00000118475	Gm21616	lincRNA	499	499
ENSMUSG00000060568	Fam78b	protein_coding	89886	6325
ENSMUSG00000084517	Gm22480	snoRNA	128	128
ENSMUSG00000118476	Gm50466	processed_pseudogene	436	436
ENSMUSG00000118480	Gm50458	unitary_pseudogene	162	162
ENSMUSG00000118481	Gm21789	processed_pseudogene	333	333
ENSMUSG00000060560	Ces4a	protein_coding	18310	2433
ENSMUSG00000084547	Gm24936	misc_RNA	247	247
ENSMUSG00000084548	n-R5s175	rRNA	117	117
ENSMUSG00000084545	n-R5s80	rRNA	111	111
ENSMUSG00000084546	Gm24937	snoRNA	134	134
ENSMUSG00000084543	Gm23184	snoRNA	131	131
ENSMUSG00000059588	Calcrl	protein_coding	94786	4882
ENSMUSG00000084544	Gm23183	misc_RNA	323	323
ENSMUSG00000059585	Ube2nl	processed_pseudogene	456	456
ENSMUSG00000084541	n-R5s45	rRNA	110	110
ENSMUSG00000059586	Nsmce2	protein_coding	227438	3310
ENSMUSG00000118484	Gm17693	lincRNA	499	499
ENSMUSG00000060572	Mfap2	protein_coding	5567	1211
ENSMUSG00000118485	Gm50487	processed_pseudogene	454	454
ENSMUSG00000118482	Gm50472	processed_pseudogene	228	228
ENSMUSG00000118483	Gm5945	protein_coding	25525	857
ENSMUSG00000118488	Gm21870	transcribed_processed_pseudogene	1455	622
ENSMUSG00000118489	AC099860.1	processed_pseudogene	1444	1444
ENSMUSG00000118486	Gm30172	unitary_pseudogene	1455	693
ENSMUSG00000084549	DQ267100	snoRNA	72	72
ENSMUSG00000118487	Gm50464	unitary_pseudogene	3301	433
ENSMUSG00000060579	Fhit	protein_coding	1611944	1491
ENSMUSG00000118491	Zfp91	protein_coding	32467	3221
ENSMUSG00000118492	AC121143.1	processed_pseudogene	231	231
ENSMUSG00000118490	AL732466.1	processed_pseudogene	671	671
ENSMUSG00000084540	n-R5s84	rRNA	109	109
ENSMUSG00000084536	Gm25844	misc_RNA	309	309
ENSMUSG00000084537	Gm25845	misc_RNA	310	310
ENSMUSG00000084535	Mir1906-1	miRNA	80	80
ENSMUSG00000084532	n-R5s218	rRNA	109	109
ENSMUSG00000084530	AC137708.1	misc_RNA	272	272
ENSMUSG00000084531	Gm25843	misc_RNA	314	314
ENSMUSG00000118495	AC161757.1	processed_pseudogene	2047	2047
ENSMUSG00000060583	Olfr881	protein_coding	4584	4237
ENSMUSG00000059595	Olfr935	protein_coding	5713	1693
ENSMUSG00000118496	AC131692.1	processed_pseudogene	141	141
ENSMUSG00000118493	AC107736.1	processed_pseudogene	1011	1011
ENSMUSG00000118494	AC183097.1	processed_pseudogene	292	292
ENSMUSG00000060586	H2-Eb1	protein_coding	10808	1944
ENSMUSG00000118499	AC160138.1	processed_pseudogene	375	375
ENSMUSG00000118497	AC124764.1	protein_coding	8930	1047
ENSMUSG00000118498	AC163638.1	unprocessed_pseudogene	5957	870
ENSMUSG00000084539	Gm25842	misc_RNA	322	322
ENSMUSG00000035559	Mpv17l2	protein_coding	2298	1322
ENSMUSG00000011589	Fsd1	protein_coding	10373	2493
ENSMUSG00000060519	Tor3a	protein_coding	20740	3892
ENSMUSG00000060510	Zfp266	protein_coding	26350	7033
ENSMUSG00000060512	0610040J01Rik	protein_coding	87263	2403
ENSMUSG00000035551	Igfbpl1	protein_coding	17456	3250
ENSMUSG00000035557	Krt17	protein_coding	4813	1551
ENSMUSG00000035547	Capn5	protein_coding	56716	5485
ENSMUSG00000059534	Uqcr10	protein_coding	2370	584
ENSMUSG00000060523	Olfr726	protein_coding	7384	1774
ENSMUSG00000035540	Gc	protein_coding	40377	1845
ENSMUSG00000035545	Leng8	protein_coding	11139	6395
ENSMUSG00000059547	Fbxw26	protein_coding	28524	1824
ENSMUSG00000084503	Gm25318	misc_RNA	314	314
ENSMUSG00000084504	Gm25323	snRNA	103	103
ENSMUSG00000060538	Tmem219	protein_coding	36747	2292
ENSMUSG00000084501	Gm25319	misc_RNA	325	325
ENSMUSG00000035539	Ccdc180	protein_coding	60472	5292
ENSMUSG00000084502	Gm23791	misc_RNA	293	293
ENSMUSG00000084500	Gm25320	misc_RNA	324	324
ENSMUSG00000059540	Tcea2	protein_coding	7762	2704
ENSMUSG00000060530	A930017M01Rik	transcribed_processed_pseudogene	132461	6307
ENSMUSG00000084507	Gm25321	snRNA	102	102
ENSMUSG00000084508	Gm25325	miRNA	86	86
ENSMUSG00000084505	Gm25322	snRNA	104	104
ENSMUSG00000060534	Dcc	protein_coding	1097436	13171
ENSMUSG00000084506	Gm23792	snRNA	93	93
ENSMUSG00000035530	Eif1	protein_coding	2212	2098
ENSMUSG00000060548	Tnfrsf19	protein_coding	82616	4738
ENSMUSG00000035528	Npffr2	protein_coding	56312	1643
ENSMUSG00000059554	Ccdc28a	protein_coding	21323	2964
ENSMUSG00000035529	Prdm4	protein_coding	25177	4914
ENSMUSG00000059555	Tor4a	protein_coding	3921	3301
ENSMUSG00000059552	Trp53	protein_coding	11515	4045
ENSMUSG00000035521	Gnptg	protein_coding	6794	2249
ENSMUSG00000035522	Tsga8	protein_coding	1247	1070
ENSMUSG00000035523	Vmn1r172	protein_coding	10132	9109
ENSMUSG00000035592	Krt33a	protein_coding	5018	2063
ENSMUSG00000035594	Chrna5	protein_coding	26900	3126
ENSMUSG00000035595	Fam174c	protein_coding	2203	678
ENSMUSG00000035596	Mboat7	protein_coding	15735	8339
ENSMUSG00000035597	Prpf39	protein_coding	27054	11967
ENSMUSG00000035580	Kcnh8	protein_coding	376486	4557
ENSMUSG00000035582	Gdpd4	protein_coding	129709	3053
ENSMUSG00000035585	Tsen34	protein_coding	8162	2541
ENSMUSG00000059503	Olfr248	protein_coding	1010	1010
ENSMUSG00000118404	Gm21746	unprocessed_pseudogene	543	543
ENSMUSG00000118405	Btbd35f30	protein_coding	1908	1908
ENSMUSG00000059504	Olfr314	protein_coding	5817	2724
ENSMUSG00000118402	Btbd35f22	protein_coding	1929	1929
ENSMUSG00000118403	Gm50484	antisense	6425	855
ENSMUSG00000118408	Gm30645	processed_pseudogene	961	961
ENSMUSG00000118409	Btbd35f5	protein_coding	1908	1908
ENSMUSG00000118406	Terc	lincRNA	397	397
ENSMUSG00000118407	Gm50457	protein_coding	974	974
ENSMUSG00000118400	Gm6336	processed_pseudogene	492	492
ENSMUSG00000118401	Gpr52	protein_coding	1637	1637
ENSMUSG00000035572	Dcaf10	protein_coding	37659	7305
ENSMUSG00000035575	Utp6	protein_coding	30070	4517
ENSMUSG00000035576	L3mbtl1	protein_coding	31051	4193
ENSMUSG00000035578	Iqcg	protein_coding	43536	6164
ENSMUSG00000118415	Gm2411	protein_coding	31955	857
ENSMUSG00000060503	Olfr715	protein_coding	5817	5114
ENSMUSG00000035569	Ankrd11	protein_coding	158456	16580
ENSMUSG00000118416	Gm50453	unitary_pseudogene	319	319
ENSMUSG00000118413	Gm29708	processed_pseudogene	946	946
ENSMUSG00000118414	Gm50463	unitary_pseudogene	3834	332
ENSMUSG00000118419	Gm50454	unprocessed_pseudogene	9047	108
ENSMUSG00000060508	Nlrp9b	protein_coding	81842	3724
ENSMUSG00000060509	Xcr1	protein_coding	9715	4453
ENSMUSG00000118417	Gm50460	unprocessed_pseudogene	543	543
ENSMUSG00000118418	Gm17267	lincRNA	499	499
ENSMUSG00000118411	Gm50456	unprocessed_pseudogene	101	101
ENSMUSG00000118412	Gm32766	unitary_pseudogene	11548	549
ENSMUSG00000118410	AC139347.1	unitary_pseudogene	2047	786
ENSMUSG00000035560	Wdr20rt	protein_coding	7843	2932
ENSMUSG00000035561	Aldh1b1	protein_coding	5583	2298
ENSMUSG00000059518	Znhit1	protein_coding	5858	1860
ENSMUSG00000035566	Pcdh17	protein_coding	95440	12991
ENSMUSG00000011632	Pinlyp	protein_coding	4461	843
ENSMUSG00000035637	Grhpr	protein_coding	9340	1603
ENSMUSG00000035638	Muc20	protein_coding	20017	4027
ENSMUSG00000035632	Cnot3	protein_coding	15842	7129
ENSMUSG00000035626	Olfr1509	protein_coding	9585	2577
ENSMUSG00000035629	Rubcn	protein_coding	56064	7478
ENSMUSG00000035620	Ric8b	protein_coding	100722	5272
ENSMUSG00000035621	Midn	protein_coding	10097	4307
ENSMUSG00000035623	Rsf1	protein_coding	112890	19039
ENSMUSG00000035614	Togaram1	protein_coding	56770	12476
ENSMUSG00000035615	Frmpd1	protein_coding	101062	5324
ENSMUSG00000011658	Fuz	protein_coding	6553	5003
ENSMUSG00000035606	Ky	protein_coding	40490	5879
ENSMUSG00000035601	Trmt10b	protein_coding	19005	2641
ENSMUSG00000118385	Gm50311	antisense	6751	696
ENSMUSG00000118386	Gm50149	antisense	633	478
ENSMUSG00000118383	Gm50321	lincRNA	7999	2697
ENSMUSG00000118384	9030625G05Rik	lincRNA	8784	1047
ENSMUSG00000118389	Gm50246	processed_pseudogene	1443	1043
ENSMUSG00000118387	Gm50415	lincRNA	4004	2041
ENSMUSG00000118388	Vmn1r64	protein_coding	963	963
ENSMUSG00000118392	4930524O05Rik	antisense	2364	596
ENSMUSG00000118393	Gm50426	IG_V_pseudogene	315	315
ENSMUSG00000118390	Gm50102	TEC	2368	2368
ENSMUSG00000118391	Gm19519	antisense	103715	3976
ENSMUSG00000118396	Iqcf2	protein_coding	58401	2668
ENSMUSG00000118397	Gm50488	unitary_pseudogene	23020	612
ENSMUSG00000118394	Gm50475	lincRNA	713	511
ENSMUSG00000118395	Gm50459	unprocessed_pseudogene	192	192
ENSMUSG00000118398	Gm19334	processed_pseudogene	2152	2152
ENSMUSG00000118399	Gm18917	processed_pseudogene	550	550
ENSMUSG00000084598	Gm23867	misc_RNA	274	274
ENSMUSG00000084599	n-R5s70	rRNA	116	116
ENSMUSG00000084596	Gm22342	misc_RNA	298	298
ENSMUSG00000084597	Gm22343	misc_RNA	286	286
ENSMUSG00000084595	n-R5s188	rRNA	105	105
ENSMUSG00000084592	Mir1898	miRNA	83	83
ENSMUSG00000084593	Gm22345	snRNA	107	107
ENSMUSG00000084590	Mir1896	miRNA	81	81
ENSMUSG00000084591	Gm22344	misc_RNA	278	278
ENSMUSG00000084448	Gm26256	snRNA	186	186
ENSMUSG00000118305	Gm50131	processed_pseudogene	380	380
ENSMUSG00000084449	Gm26257	snRNA	107	107
ENSMUSG00000118306	Gm18149	processed_pseudogene	520	520
ENSMUSG00000084446	n-R5s207	rRNA	118	118
ENSMUSG00000118303	Gm50168	processed_pseudogene	724	724
ENSMUSG00000084447	Gm26251	snoRNA	122	122
ENSMUSG00000118304	Gm36718	processed_pseudogene	246	246
ENSMUSG00000059488	Olfr727	protein_coding	5561	2616
ENSMUSG00000084444	n-R5s32	rRNA	103	103
ENSMUSG00000118309	Gm50261	lincRNA	13363	1165
ENSMUSG00000084445	Gm26252	snoRNA	76	76
ENSMUSG00000059486	Kbtbd2	protein_coding	20290	4083
ENSMUSG00000084442	Gm26253	snRNA	103	103
ENSMUSG00000118307	Gm5821	processed_pseudogene	249	249
ENSMUSG00000084443	n-R5s214	rRNA	121	121
ENSMUSG00000118308	Gm19179	processed_pseudogene	780	600
ENSMUSG00000059482	2610301B20Rik	protein_coding	24928	2391
ENSMUSG00000060475	Wtap	protein_coding	27374	6248
ENSMUSG00000059483	Gm5528	processed_pseudogene	480	480
ENSMUSG00000060477	Irak2	protein_coding	56560	4412
ENSMUSG00000118301	Gm20593	processed_pseudogene	266	266
ENSMUSG00000059481	Plg	protein_coding	40778	3711
ENSMUSG00000118302	Gm31300	processed_pseudogene	336	336
ENSMUSG00000118300	Gm50412	lincRNA	35412	1426
ENSMUSG00000108979	1700016B15Rik	TEC	733	733
ENSMUSG00000108975	Mlnr-ps	unitary_pseudogene	1626	969
ENSMUSG00000108976	Gm29797	protein_coding	2434	755
ENSMUSG00000060470	Adgrg3	protein_coding	27559	6905
ENSMUSG00000108977	Gm39119	antisense	10773	951
ENSMUSG00000108978	Gm44689	lincRNA	6673	1372
ENSMUSG00000084440	Gm26254	snRNA	118	118
ENSMUSG00000108971	Gm18210	processed_pseudogene	1524	1524
ENSMUSG00000108972	Gm7675	processed_pseudogene	686	686
ENSMUSG00000084441	Gm26255	snRNA	103	103
ENSMUSG00000108973	Gm44555	processed_pseudogene	148	148
ENSMUSG00000108974	Olfr1483-ps1	unprocessed_pseudogene	334	334
ENSMUSG00000084437	Gm23428	snRNA	102	102
ENSMUSG00000118316	Gm31908	lincRNA	12201	2301
ENSMUSG00000118317	Gm30641	lincRNA	4420	3748
ENSMUSG00000084435	Gm23429	snRNA	149	149
ENSMUSG00000118314	1700001K23Rik	lincRNA	16670	1535
ENSMUSG00000118315	Gm31019	antisense	2927	992
ENSMUSG00000084433	Gm25945	snoRNA	135	135
ENSMUSG00000118318	Vmn1r183	protein_coding	10301	9522
ENSMUSG00000084431	n-R5s48	rRNA	110	110
ENSMUSG00000059498	Fcgr3	protein_coding	13762	1736
ENSMUSG00000118319	Gm2176	transcribed_processed_pseudogene	2655	1875
ENSMUSG00000084432	Gm23426	misc_RNA	318	318
ENSMUSG00000059495	Arhgef12	protein_coding	143398	13620
ENSMUSG00000059493	Nhs	protein_coding	326435	8805
